,Length,Most,Average,Unique,WeightLength,WeightUnique,Target
1865,280,12,7.8,180,56.69,89.94,0
1866,70,7,4.6,44,28.94,45.92,0
1867,312,11,6.4,233,40.04,63.53,0
1868,85,12,7.2,41,22.24,35.28,0
1869,145,32,17.6,53,9.77,15.5,0
1870,228,12,7.8,151,54.11,85.85,0
1871,52,8,6.0,15,15.97,25.34,0
1872,184,18,14.0,48,63.18,100.24,0
1873,128,26,8.8,51,16.36,25.95,0
1874,57,4,3.0,42,12.82,20.34,0
1875,71,18,8.6,33,48.01,76.17,0
1876,137,23,13.0,68,18.96,30.09,0
1877,30,3,1.8,26,13.88,22.03,0
1878,142,10,7.0,78,45.1,71.55,0
1879,59,5,3.4,34,22.81,36.19,0
1880,145,7,4.8,116,25.7,40.78,0
1881,77,2,2.0,71,3.33,5.28,0
1882,206,12,7.6,139,42.52,67.46,0
1883,172,6,4.4,88,26.14,41.48,0
1884,67,6,4.4,50,14.74,23.38,0
1885,144,10,6.0,68,29.37,46.6,0
1886,81,6,3.4,58,9.5,15.08,0
1887,55,6,3.4,39,17.17,27.24,0
1888,102,3,2.2,94,12.23,19.41,0
1889,96,7,6.4,36,39.47,62.62,0
1890,78,6,4.8,48,25.61,40.63,0
1891,144,22,11.6,50,71.81,113.93,0
1892,106,20,10.8,45,50.51,80.14,0
1893,18,6,3.4,6,17.05,27.05,0
1894,138,10,8.4,67,37.72,59.84,0
1895,55,5,3.2,42,14.87,23.59,0
1896,126,9,5.6,61,52.82,83.81,0
1897,72,10,6.2,38,31.61,50.14,0
1898,81,6,4.0,58,12.67,20.11,0
1899,59,3,2.2,48,11.5,18.25,0
1900,123,10,6.0,82,26.5,42.05,0
1901,106,14,8.2,57,26.69,42.35,0
1902,78,4,2.8,68,19.55,31.02,0
1903,146,15,9.8,74,27.84,44.17,0
1904,42,2,1.6,39,4.57,7.25,0
1905,58,8,6.2,31,15.21,24.14,0
1906,110,7,4.6,54,24.49,38.85,0
1907,107,5,4.2,61,13.65,21.65,0
1908,113,10,6.6,72,28.8,45.69,0
1909,51,7,3.6,34,5.21,8.27,0
1910,83,6,3.6,60,12.95,20.55,0
1911,54,3,2.2,46,6.35,10.08,0
1912,114,7,5.4,59,20.14,31.96,0
1913,110,6,4.2,73,4.51,7.16,0
1914,115,16,9.8,58,57.91,91.87,0
1915,111,7,4.6,81,35.74,56.71,0
1916,40,12,4.6,19,29.81,47.3,0
1917,44,3,1.6,41,14.73,23.36,0
1918,88,6,4.4,45,5.96,9.45,0
1919,158,4,4.0,122,18.73,29.72,0
1920,143,11,10.6,56,18.24,28.94,0
1921,35,5,2.2,29,4.63,7.35,0
1922,104,22,14.4,33,16.53,26.23,0
1923,37,8,5.0,15,13.84,21.97,0
1924,80,7,4.8,49,20.42,32.4,0
1925,44,3,2.6,33,10.61,16.83,0
1926,77,20,7.8,38,3.49,5.54,0
1927,162,15,9.8,80,46.46,73.71,0
1928,65,9,6.0,35,6.62,10.51,0
1929,44,4,2.6,33,10.68,16.95,0
1930,62,6,4.0,41,7.87,12.49,0
1931,57,7,7.0,23,5.26,8.35,0
1932,47,6,5.4,18,24.99,39.65,0
1933,55,3,2.2,49,9.96,15.8,0
1934,45,6,4.0,20,21.07,33.42,0
1935,61,6,4.4,35,29.11,46.19,0
1936,83,3,3.0,65,16.01,25.41,0
1937,100,6,4.4,53,36.96,58.63,0
1938,135,25,11.8,59,21.17,33.59,0
1939,76,5,3.8,46,8.21,13.03,0
1940,245,15,9.0,171,69.11,109.65,0
1941,54,8,4.6,23,5.88,9.33,0
1942,42,5,2.6,30,10.21,16.2,0
1943,52,3,2.2,44,13.09,20.77,0
1944,176,11,9.6,67,45.03,71.45,0
1945,128,12,7.4,54,31.74,50.36,0
1946,107,5,4.0,68,33.1,52.52,0
1947,46,4,2.8,24,16.76,26.59,0
1948,115,11,6.2,57,16.35,25.93,0
1949,71,9,4.4,43,16.05,25.46,0
1950,101,3,2.8,75,15.92,25.27,0
1951,102,14,7.4,55,13.92,22.09,0
1952,39,5,4.6,15,9.79,15.54,0
1953,82,10,5.8,32,8.52,13.52,0
1954,49,4,2.4,42,4.91,7.8,0
1955,77,4,2.8,56,9.96,15.8,0
1956,103,6,4.6,76,9.85,15.63,0
1957,68,5,3.4,49,19.81,31.43,0
1958,66,8,6.4,26,13.16,20.87,0
1959,76,8,4.0,49,0.0,0.0,0
1960,145,35,12.8,57,31.13,49.38,0
1961,84,7,5.0,42,10.1,16.02,0
1962,39,3,2.6,31,7.33,11.64,0
1963,81,12,6.8,34,63.43,100.64,0
1964,81,5,3.0,49,7.21,11.44,0
1965,52,8,4.4,35,14.2,22.53,0
1966,147,19,11.6,56,53.86,85.45,0
1967,81,4,3.4,55,13.61,21.6,0
1968,91,7,4.6,64,33.61,53.32,0
1969,97,20,8.4,41,45.21,71.73,0
1970,47,4,3.2,31,11.39,18.07,0
1971,187,13,9.2,112,13.6,21.57,0
1972,56,6,4.0,37,6.95,11.02,0
1973,114,12,7.8,56,48.55,77.02,0
1974,49,6,3.8,32,23.84,37.83,0
1975,42,6,3.2,29,2.19,3.48,0
1976,98,9,7.8,47,15.96,25.32,0
1977,68,4,2.4,58,7.42,11.77,0
1978,64,10,4.6,44,17.47,27.72,0
1979,108,30,10.2,50,14.43,22.89,0
1980,87,13,8.2,45,53.27,84.51,0
1981,94,4,3.2,74,18.99,30.13,0
1982,54,12,5.8,22,16.6,26.34,0
1983,78,3,2.4,65,9.99,15.85,0
1984,101,13,10.6,34,31.21,49.51,0
1985,74,5,3.8,57,14.13,22.41,0
1986,59,4,3.8,34,12.76,20.25,0
1987,72,12,5.8,34,15.98,25.36,0
1988,186,9,6.2,124,48.13,76.36,0
1989,299,9,7.6,213,56.2,89.17,0
1990,72,2,2.0,67,7.9,12.53,0
1991,133,6,4.2,93,20.88,33.13,0
1992,95,6,5.8,38,11.61,18.42,0
1993,44,6,2.8,35,4.88,7.75,0
1994,280,33,19.2,107,117.13,185.83,0
1995,128,14,8.4,55,63.03,100.0,0
1996,128,9,7.0,65,40.6,64.42,0
1997,126,29,14.4,46,30.27,48.03,0
1998,110,4,3.2,73,19.12,30.34,0
1999,85,14,8.8,28,50.87,80.72,0
2000,41,4,2.4,31,6.45,10.23,0
2001,75,8,5.2,50,25.29,40.12,0
2002,130,11,9.0,58,60.89,96.6,0
2003,298,40,19.6,147,50.27,79.76,0
2004,101,15,11.2,30,40.9,64.89,0
2005,51,9,5.4,29,6.3,10.0,0
2006,91,18,8.0,47,27.31,43.32,0
2007,68,5,4.2,44,6.58,10.45,0
2008,45,1,1.0,45,4.19,6.64,0
2009,153,18,11.4,76,55.76,88.46,0
2010,36,4,2.4,29,1.43,2.27,0
2011,57,7,3.8,39,8.52,13.51,0
2012,204,9,6.4,104,38.55,61.15,0
2013,93,5,3.6,74,13.5,21.42,0
2014,105,8,5.4,58,14.87,23.59,0
2015,96,15,8.6,38,38.55,61.16,0
2016,184,32,23.8,46,54.78,86.91,0
2017,32,4,2.0,27,15.11,23.98,0
2018,71,4,2.8,61,7.2,11.43,0
2019,89,6,4.6,39,17.04,27.04,0
2020,131,13,12.6,46,27.26,43.24,0
2021,67,4,2.8,57,8.99,14.26,0
2022,46,6,3.6,31,2.19,3.48,0
2023,66,8,4.2,36,10.67,16.93,0
2024,131,35,14.0,53,53.08,84.21,0
2025,44,4,3.2,27,10.47,16.61,0
2026,88,9,6.6,40,13.65,21.65,0
2027,156,18,13.4,29,48.4,76.79,0
2028,251,7,5.6,191,62.8,99.64,0
2029,228,10,7.6,147,28.26,44.84,0
2030,99,11,7.0,42,52.62,83.49,0
2031,66,9,5.8,34,28.53,45.27,0
2032,110,14,8.6,44,61.6,97.74,0
2033,55,6,4.0,39,19.18,30.44,0
2034,112,5,4.0,85,11.72,18.6,0
2035,63,8,6.0,22,14.03,22.25,0
2036,125,22,7.6,76,8.94,14.19,0
2037,103,13,9.0,45,28.55,45.3,0
2038,107,6,4.2,57,23.39,37.12,0
2039,58,4,3.0,37,24.8,39.34,0
2040,66,4,2.6,54,6.23,9.89,0
2041,85,6,3.6,53,19.7,31.26,0
2042,78,5,3.2,64,17.68,28.05,0
2043,147,10,6.4,100,12.37,19.63,0
2044,113,9,8.4,41,20.26,32.14,0
2045,31,5,3.0,20,4.41,7.0,0
2046,90,7,5.8,61,6.48,10.28,0
2047,38,4,2.4,31,4.66,7.39,0
2048,254,7,5.0,208,34.48,54.71,0
2049,53,4,2.8,32,11.19,17.75,0
2050,139,35,15.4,36,48.01,76.17,0
2051,85,11,7.2,22,25.87,41.05,0
2052,39,6,4.2,22,3.37,5.35,0
2053,66,2,2.0,61,18.0,28.56,0
2054,82,5,3.4,56,10.89,17.28,0
2055,48,7,5.2,21,28.26,44.83,0
2056,71,8,5.2,46,15.63,24.8,0
2057,52,4,3.0,39,11.55,18.33,0
2058,53,10,5.6,20,26.43,41.93,0
2059,79,5,4.2,53,18.14,28.78,0
2060,76,5,3.2,64,13.22,20.97,0
2061,122,17,9.6,57,80.89,128.34,0
2062,181,10,6.2,120,59.26,94.02,0
2063,80,7,5.2,49,34.94,55.44,0
2064,108,11,5.8,69,14.55,23.08,0
2065,53,6,4.0,33,30.44,48.29,0
2066,80,13,5.8,44,49.15,77.99,0
2067,80,2,2.0,71,17.65,28.01,0
2068,215,9,5.2,146,53.2,84.4,0
2069,105,11,7.8,40,24.02,38.1,0
2070,128,7,5.2,65,44.46,70.54,0
2071,65,7,5.0,30,15.88,25.2,0
2072,49,2,2.0,42,3.85,6.11,0
2073,55,9,4.2,34,6.48,10.29,0
2074,94,8,5.6,33,38.42,60.96,0
2075,183,23,10.4,105,46.99,74.55,0
2076,58,9,5.4,25,12.37,19.63,0
2077,36,3,1.8,32,11.36,18.02,0
2078,111,3,2.4,78,7.58,12.02,0
2079,59,4,2.6,51,9.77,15.51,0
2080,73,5,3.6,46,23.27,36.92,0
2081,58,2,2.0,52,4.53,7.19,0
2082,53,7,4.8,23,6.53,10.36,0
2083,61,5,4.0,44,6.22,9.86,0
2084,44,11,5.0,18,18.04,28.63,0
2085,88,14,11.0,27,26.29,41.7,0
2086,59,4,3.2,42,11.66,18.5,0
2087,115,8,5.4,83,24.68,39.16,0
2088,49,9,5.4,22,25.85,41.02,0
2089,60,18,6.2,34,8.83,14.01,0
2090,53,3,2.0,48,4.63,7.35,0
2091,78,20,5.8,38,10.25,16.26,0
2092,123,7,5.6,61,15.74,24.97,0
2093,135,5,4.2,88,29.88,47.41,0
2094,75,4,2.8,63,15.9,25.22,0
2095,78,22,7.8,28,11.33,17.98,0
2096,203,41,24.8,46,109.18,173.21,0
2097,138,17,10.2,44,37.41,59.36,0
2098,89,12,6.4,44,35.8,56.8,0
2099,65,3,3.0,49,22.27,35.33,0
2100,100,9,6.6,48,37.59,59.65,0
2101,50,4,2.8,38,12.32,19.54,0
2102,88,19,8.2,42,15.62,24.78,0
2103,46,3,2.6,35,10.78,17.11,0
2104,59,4,3.4,41,5.09,8.07,0
2105,116,6,4.8,73,20.93,33.2,0
2106,80,9,5.6,43,19.26,30.56,0
2107,69,6,3.6,37,7.44,11.8,0
2108,81,10,5.4,50,35.11,55.71,0
2109,75,9,6.2,31,43.56,69.12,0
2110,323,11,8.2,214,54.63,86.67,0
2111,47,7,3.0,37,16.14,25.61,0
2112,93,12,6.6,60,20.68,32.81,0
2113,67,5,3.4,52,6.99,11.09,0
2114,168,13,11.4,69,60.27,95.63,0
2115,83,4,3.4,55,25.55,40.54,0
2116,43,15,5.2,16,42.21,66.97,0
2117,107,8,4.8,66,24.75,39.27,0
2118,49,5,3.8,33,3.04,4.82,0
2119,128,15,7.0,83,19.96,31.67,0
2120,168,15,10.2,95,21.7,34.43,0
2121,125,4,3.2,97,10.75,17.05,0
2122,169,14,8.8,99,39.08,62.0,0
2123,79,7,3.4,59,17.06,27.06,0
2124,116,12,8.6,38,63.14,100.17,0
2125,68,4,2.4,61,11.27,17.87,0
2126,54,7,5.2,18,7.74,12.29,0
2127,153,23,10.2,86,41.82,66.36,0
2128,97,12,5.0,65,11.79,18.71,0
2129,63,3,2.6,49,19.89,31.55,0
2130,96,12,7.0,36,27.86,44.2,0
2131,54,6,3.8,39,6.68,10.59,0
2132,67,4,3.0,45,14.34,22.75,0
2133,83,7,4.2,52,15.59,24.74,0
2134,88,9,6.2,39,32.52,51.59,0
2135,41,4,1.6,38,10.27,16.29,0
2136,59,8,5.0,35,7.68,12.19,0
2137,133,11,8.0,65,69.22,109.83,0
2138,39,2,1.8,35,5.77,9.15,0
2139,88,16,9.4,27,47.95,76.08,0
2140,54,10,6.0,27,21.28,33.76,0
2141,175,9,7.4,88,41.91,66.49,0
2142,93,8,6.4,47,19.86,31.51,0
2143,42,3,2.4,35,11.76,18.66,0
2144,78,3,2.6,64,17.46,27.71,0
2145,129,8,5.8,75,19.96,31.68,0
2146,82,8,4.4,53,32.0,50.77,0
2147,113,5,4.2,63,11.87,18.84,0
2148,147,12,8.0,69,37.5,59.5,0
2149,232,13,7.8,165,32.61,51.74,0
2150,75,9,5.6,44,16.95,26.9,0
2151,58,3,3.0,32,16.27,25.81,0
2152,148,9,7.8,74,40.31,63.96,0
2153,46,10,4.4,25,4.66,7.39,0
2154,151,9,7.6,87,33.52,53.18,0
2155,63,9,5.8,38,1.28,2.03,0
2156,41,3,2.8,32,8.4,13.33,0
2157,73,24,6.6,42,16.92,26.85,0
2158,75,6,4.2,53,22.34,35.44,0
2159,283,30,14.2,129,39.98,63.43,0
2160,78,9,5.0,53,18.2,28.88,0
2161,93,6,4.4,68,9.15,14.52,0
2162,66,6,4.2,42,19.67,31.21,0
2163,68,19,5.6,41,8.37,13.27,0
2164,110,8,6.4,47,19.84,31.47,0
2165,149,17,14.4,26,10.48,16.63,0
2166,86,5,3.8,66,18.3,29.04,0
2167,67,3,2.0,62,11.7,18.56,0
2168,124,14,9.6,43,67.14,106.52,0
2169,55,7,3.2,44,17.93,28.45,0
2170,36,4,2.4,26,3.21,5.09,0
2171,80,9,5.6,29,26.46,41.99,0
2172,114,18,8.8,52,17.58,27.89,0
2173,111,14,10.6,35,45.03,71.44,0
2174,72,3,2.4,62,12.67,20.1,0
2175,109,10,7.8,64,11.43,18.14,0
2176,46,9,5.0,24,27.74,44.01,0
2177,56,8,4.0,30,11.51,18.26,0
2178,86,5,4.2,30,22.6,35.85,0
2179,55,5,2.8,39,6.88,10.92,0
2180,96,6,4.4,66,15.34,24.34,0
2181,94,11,5.8,60,33.11,52.53,0
2182,136,15,12.6,60,45.0,71.4,0
2183,89,5,4.4,58,22.73,36.07,0
2184,99,8,4.2,73,25.32,40.17,0
2185,166,15,7.4,121,17.42,27.64,0
2186,120,17,9.8,43,47.16,74.82,0
2187,116,12,8.0,58,40.97,65.0,0
2188,79,5,4.4,51,12.51,19.85,0
2189,89,9,7.0,50,24.77,39.29,0
2190,44,9,2.8,35,5.34,8.48,0
2191,68,12,5.2,26,29.29,46.47,0
2192,72,11,5.6,37,12.36,19.61,0
2193,53,7,3.6,36,22.38,35.51,0
2194,124,24,13.4,46,36.04,57.18,0
2195,52,16,5.0,31,5.76,9.14,0
2196,92,13,8.2,38,23.2,36.81,0
2197,80,6,4.0,55,4.76,7.56,0
2198,96,17,8.4,45,42.34,67.18,0
2199,144,23,16.0,44,20.8,33.01,0
2200,304,26,13.8,129,79.98,126.89,0
2201,134,15,5.8,96,27.15,43.08,0
2202,60,6,5.2,36,22.07,35.01,0
2203,57,6,2.6,49,10.22,16.22,0
2204,109,8,6.6,50,23.99,38.05,0
2205,165,12,7.2,68,47.26,74.97,0
