,Length,Most,Average,Unique,WeightLength,WeightUnique,Target
0,199,37,14.6,67,99.37,157.67,1
1,108,8,4.4,71,15.95,25.31,1
2,348,34,13.8,182,59.05,93.69,1
3,181,14,7.4,105,31.53,50.03,1
4,109,6,6.0,45,15.87,25.17,1
5,120,14,6.6,58,34.94,55.43,1
6,158,24,14.0,52,72.39,114.85,1
7,39,2,2.0,28,6.73,10.68,1
8,62,4,3.0,42,22.04,34.96,1
9,333,11,9.4,211,82.81,131.39,1
10,306,10,9.2,172,87.58,138.95,1
11,100,5,5.0,74,14.83,23.53,1
12,137,25,10.0,57,45.79,72.65,1
13,179,21,12.0,67,59.95,95.11,1
14,66,9,4.0,42,24.05,38.16,1
15,137,12,7.0,58,60.31,95.69,1
16,84,8,5.6,45,18.88,29.95,1
17,185,39,24.0,53,40.21,63.79,1
18,231,37,21.0,66,168.95,268.06,1
19,146,32,15.6,67,28.19,44.72,1
20,145,11,6.0,107,22.52,35.73,1
21,232,29,14.6,97,91.32,144.89,1
22,123,4,3.2,103,19.31,30.63,1
23,122,16,9.6,56,29.78,47.25,1
24,170,18,10.2,69,85.32,135.36,1
25,171,24,14.4,55,46.04,73.05,1
26,202,38,17.2,92,64.71,102.67,1
27,259,56,23.4,87,121.77,193.2,1
28,94,7,4.8,63,43.67,69.28,1
29,309,49,27.2,110,128.86,204.46,1
30,120,12,8.4,64,54.54,86.54,1
31,143,10,8.0,60,30.15,47.84,1
32,172,10,6.2,115,39.21,62.21,1
33,62,3,2.4,53,19.2,30.46,1
34,103,6,4.8,67,31.54,50.04,1
35,139,14,10.0,47,86.75,137.64,1
36,81,4,3.0,61,15.53,24.64,1
37,114,28,12.6,39,46.8,74.25,1
38,148,13,8.8,58,50.28,79.78,1
39,103,7,4.2,72,23.56,37.38,1
40,51,4,4.0,19,13.65,21.65,1
41,76,9,6.6,32,51.53,81.76,1
42,155,13,8.6,77,57.62,91.43,1
43,139,21,9.2,63,45.41,72.04,1
44,190,19,11.8,75,85.87,136.24,1
45,65,5,3.0,37,5.93,9.41,1
46,117,9,6.2,61,21.35,33.87,1
47,209,15,9.6,84,109.17,173.2,1
48,119,10,6.2,51,23.62,37.47,1
49,81,7,5.4,50,15.22,24.14,1
50,94,10,7.0,51,26.45,41.97,1
51,90,9,5.6,45,15.93,25.28,1
52,116,13,12.2,41,13.63,21.62,1
53,117,3,2.4,101,14.83,23.53,1
54,79,5,4.2,45,26.6,42.21,1
55,207,15,10.2,93,56.84,90.18,1
56,131,12,9.8,40,43.54,69.08,1
57,111,21,12.0,48,50.85,80.68,1
58,195,8,7.6,92,53.21,84.42,1
59,67,8,3.2,56,9.18,14.56,1
60,141,23,10.0,70,35.64,56.54,1
61,128,10,8.2,54,17.84,28.3,1
62,109,7,6.2,44,39.6,62.82,1
63,354,56,24.6,128,132.51,210.24,1
64,65,6,4.0,31,29.47,46.76,1
65,118,12,8.8,71,15.29,24.26,1
66,154,32,11.6,58,55.3,87.74,1
67,210,22,10.6,116,81.61,129.49,1
68,79,4,3.2,53,30.5,48.39,1
69,52,8,5.2,26,35.95,57.04,1
70,121,12,8.0,51,53.4,84.72,1
71,268,16,10.6,162,80.21,127.25,1
72,118,7,7.0,44,31.06,49.28,1
73,78,4,4.0,48,22.74,36.09,1
74,80,10,6.2,45,10.54,16.72,1
75,82,7,5.4,50,20.44,32.43,1
76,80,5,4.2,44,15.2,24.12,1
77,176,16,10.4,98,36.43,57.79,1
78,113,8,5.0,72,35.73,56.69,1
79,170,31,15.2,64,47.72,75.71,1
80,146,15,11.2,57,57.01,90.45,1
81,81,12,5.4,44,31.97,50.72,1
82,76,4,3.2,55,16.28,25.83,1
83,45,9,3.6,32,2.97,4.7,1
84,99,13,7.2,48,37.85,60.04,1
85,166,25,15.2,62,65.05,103.21,1
86,243,35,13.4,129,52.24,82.88,1
87,116,8,6.0,68,43.57,69.12,1
88,138,51,13.6,56,31.49,49.96,1
89,113,15,8.0,65,31.1,49.34,1
90,48,9,4.4,31,4.35,6.91,1
91,201,15,11.2,78,53.29,84.56,1
92,128,15,8.6,55,47.45,75.28,1
93,99,13,8.0,47,39.38,62.49,1
94,168,9,7.6,81,42.44,67.34,1
95,115,12,8.4,52,48.5,76.95,1
96,187,56,27.8,48,147.76,234.43,1
97,64,6,4.2,41,29.38,46.61,1
98,66,5,3.8,40,23.04,36.55,1
99,128,9,5.2,79,41.28,65.5,1
100,129,21,10.4,61,33.0,52.36,1
101,124,9,7.2,60,42.38,67.24,1
102,165,9,7.2,86,61.13,96.99,1
103,145,14,9.8,35,31.26,49.6,1
104,117,8,6.0,44,22.78,36.15,1
105,138,17,7.2,66,60.46,95.93,1
106,69,8,4.2,51,13.21,20.96,1
107,113,10,6.2,74,40.3,63.94,1
108,101,9,4.2,77,23.16,36.74,1
109,158,17,6.6,94,41.73,66.2,1
110,90,13,6.2,55,44.28,70.25,1
111,284,35,23.0,87,44.1,69.97,1
112,146,6,5.8,89,34.58,54.86,1
113,158,13,9.2,54,51.34,81.46,1
114,84,8,5.6,41,19.89,31.56,1
115,81,3,2.8,70,4.23,6.72,1
116,123,20,7.4,68,30.85,48.94,1
117,119,13,10.8,50,37.7,59.81,1
118,110,20,7.4,53,29.64,47.02,1
119,183,15,13.8,58,66.73,105.87,1
120,108,16,11.2,34,32.45,51.49,1
121,126,13,7.8,62,47.29,75.03,1
122,186,20,13.0,74,48.89,77.58,1
123,150,26,19.6,21,19.56,31.03,1
124,211,21,13.6,68,88.41,140.26,1
125,99,35,11.2,30,13.77,21.85,1
126,77,3,2.2,69,9.9,15.7,1
127,147,16,14.8,49,33.24,52.74,1
128,134,7,5.6,82,35.71,56.66,1
129,105,9,8.0,60,23.42,37.15,1
130,72,5,3.0,50,23.87,37.86,1
131,83,3,3.0,66,8.92,14.16,1
132,53,4,2.6,42,18.53,29.4,1
133,118,52,17.0,28,9.89,15.7,1
134,140,15,13.0,72,18.88,29.95,1
135,154,34,15.6,64,54.18,85.97,1
136,181,11,9.4,74,62.26,98.79,1
137,148,24,14.4,56,25.45,40.38,1
138,142,21,12.4,55,96.68,153.39,1
139,62,5,3.8,40,8.83,14.01,1
140,182,13,11.6,87,69.4,110.11,1
141,78,7,4.0,55,18.35,29.11,1
142,199,36,18.4,53,89.04,141.26,1
143,47,6,3.2,35,11.08,17.58,1
144,163,21,13.4,54,46.66,74.03,1
145,70,4,3.0,55,34.01,53.96,1
146,129,12,8.0,60,56.43,89.53,1
147,124,10,7.0,66,42.89,68.05,1
148,122,10,6.6,76,29.82,47.31,1
149,58,4,4.0,22,18.59,29.5,1
150,77,9,5.6,37,26.33,41.77,1
151,191,13,8.8,95,59.21,93.93,1
152,106,18,11.0,43,43.29,68.68,1
153,92,12,9.6,42,38.9,61.71,1
154,296,34,14.4,146,64.22,101.89,1
155,59,7,3.6,40,33.04,52.41,1
156,168,32,17.6,62,18.97,30.1,1
157,235,34,12.6,125,36.03,57.17,1
158,172,16,11.0,62,68.88,109.29,1
159,194,17,12.8,82,25.26,40.08,1
160,223,32,19.2,54,47.1,74.73,1
161,198,14,10.4,70,81.52,129.34,1
162,143,15,11.6,29,93.14,147.77,1
163,458,30,18.6,210,138.37,219.53,1
164,267,12,9.0,130,73.03,115.87,1
165,147,9,5.2,80,35.57,56.44,1
166,164,9,5.8,107,24.63,39.07,1
167,122,9,7.2,57,38.97,61.83,1
168,223,20,10.8,118,73.45,116.53,1
169,158,7,5.6,79,35.81,56.82,1
170,211,50,18.2,88,25.61,40.63,1
171,117,12,4.2,98,26.96,42.77,1
172,173,17,8.0,102,85.36,135.44,1
173,251,15,10.4,115,72.46,114.97,1
174,87,9,5.8,42,28.94,45.92,1
175,231,11,8.4,119,89.39,141.82,1
176,115,27,14.0,36,6.4,10.15,1
177,136,19,12.2,55,37.92,60.17,1
178,74,8,4.0,52,20.35,32.28,1
179,97,12,7.6,46,31.87,50.57,1
180,115,7,5.0,54,40.76,64.66,1
181,99,17,8.4,48,66.25,105.12,1
182,123,16,9.2,59,52.31,82.99,1
183,99,7,5.4,52,34.79,55.2,1
184,132,4,2.8,110,17.3,27.45,1
185,140,20,14.2,53,27.1,42.99,1
186,34,7,2.6,26,3.97,6.3,1
187,154,12,9.8,64,45.28,71.84,1
188,71,8,3.8,41,23.46,37.22,1
189,159,13,12.0,78,20.25,32.12,1
190,578,62,38.8,162,151.59,240.51,1
191,195,24,13.0,97,108.6,172.31,1
192,256,35,19.8,96,126.09,200.04,1
193,108,12,7.6,53,46.11,73.15,1
194,295,24,20.4,131,23.42,37.16,1
195,126,36,14.2,58,25.8,40.94,1
196,274,28,19.2,134,69.87,110.86,1
197,133,18,10.2,75,21.16,33.57,1
198,79,12,7.8,22,17.96,28.5,1
199,97,11,6.8,44,29.94,47.5,1
200,293,17,11.8,138,61.48,97.55,1
201,191,22,13.8,66,77.36,122.73,1
202,392,16,14.6,198,55.25,87.67,1
203,137,19,11.4,70,38.19,60.59,1
204,47,4,2.6,33,24.04,38.13,1
205,121,5,3.8,88,18.05,28.64,1
206,98,12,7.2,48,16.25,25.78,1
207,128,24,10.8,67,24.72,39.23,1
208,110,4,3.2,87,18.4,29.19,1
209,45,9,5.6,19,25.14,39.88,1
210,74,7,4.8,39,26.19,41.55,1
211,119,8,5.8,83,15.14,24.02,1
212,101,7,4.0,66,30.24,47.98,1
213,115,11,9.6,45,31.63,50.19,1
214,82,11,5.6,36,48.83,77.47,1
215,137,16,13.6,38,54.83,86.98,1
216,75,6,3.8,56,8.64,13.7,1
217,64,3,2.0,59,7.95,12.62,1
218,187,27,11.0,76,57.23,90.8,1
219,155,32,13.4,59,39.86,63.24,1
220,102,8,5.6,52,18.24,28.94,1
221,107,13,8.6,39,26.63,42.25,1
222,77,6,4.0,50,29.69,47.11,1
223,242,9,7.0,162,71.59,113.59,1
224,92,11,7.2,34,33.12,52.54,1
225,60,7,5.0,36,30.69,48.69,1
226,148,14,12.8,59,80.15,127.17,1
227,87,11,6.4,43,23.31,36.98,1
228,68,8,5.4,46,22.74,36.07,1
229,86,9,4.0,61,9.29,14.74,1
230,117,5,3.6,75,22.83,36.23,1
231,165,7,4.8,84,31.69,50.28,1
232,127,20,9.6,62,34.47,54.7,1
233,119,11,5.6,81,51.66,81.97,1
234,155,16,12.8,62,105.55,167.46,1
235,87,8,5.8,60,22.91,36.35,1
236,141,15,10.8,64,27.4,43.48,1
237,76,28,11.2,23,42.24,67.02,1
238,158,38,21.2,39,122.24,193.94,1
239,76,22,9.6,22,31.12,49.37,1
240,94,5,4.2,55,37.6,59.66,1
241,110,8,6.6,47,36.21,57.45,1
242,110,7,5.8,51,46.18,73.26,1
243,182,63,18.8,58,108.5,172.14,1
244,116,10,7.8,53,29.24,46.39,1
245,96,20,9.2,50,13.5,21.42,1
246,160,22,13.0,52,95.62,151.71,1
247,178,53,22.0,46,26.76,42.45,1
248,117,13,6.4,81,25.88,41.06,1
249,119,17,11.2,43,43.7,69.33,1
250,61,6,3.2,50,19.24,30.53,1
251,335,17,12.4,138,81.38,129.12,1
252,85,18,9.6,30,49.2,78.05,1
253,146,18,9.6,73,34.11,54.13,1
254,92,4,3.6,54,30.06,47.7,1
255,195,24,15.4,64,34.7,55.06,1
256,151,12,6.4,93,43.06,68.32,1
257,69,19,6.0,42,19.53,30.98,1
258,262,40,19.2,61,87.83,139.35,1
259,49,8,4.6,29,4.87,7.73,1
260,155,14,11.8,54,64.63,102.55,1
261,114,6,5.4,55,41.43,65.73,1
262,134,32,11.4,69,31.11,49.37,1
263,131,27,12.8,52,96.7,153.42,1
264,151,17,11.6,75,34.19,54.25,1
265,83,5,3.6,54,17.66,28.01,1
266,305,17,12.2,151,86.62,137.43,1
267,124,11,7.6,66,53.16,84.34,1
268,96,6,5.8,54,51.78,82.15,1
269,188,9,6.4,114,47.43,75.25,1
270,67,5,3.6,52,10.56,16.76,1
271,52,4,4.0,26,7.86,12.47,1
272,166,30,18.2,56,20.9,33.16,1
273,195,15,12.2,88,43.82,69.53,1
274,122,6,4.8,70,42.41,67.29,1
275,105,28,10.6,43,39.76,63.09,1
276,259,19,12.6,125,98.21,155.81,1
277,145,11,8.6,63,32.31,51.27,1
278,154,18,11.4,74,52.51,83.32,1
279,128,15,11.2,43,65.91,104.56,1
280,67,9,4.8,46,21.36,33.89,1
281,129,27,12.4,45,90.94,144.29,1
282,225,30,16.8,91,86.03,136.49,1
283,220,21,12.6,99,45.51,72.21,1
284,147,11,7.0,55,58.31,92.51,1
285,318,12,10.8,179,68.86,109.24,1
286,62,24,8.0,27,8.75,13.88,1
287,91,3,3.0,64,24.74,39.25,1
288,67,7,4.8,47,8.6,13.64,1
289,152,27,12.2,55,67.86,107.67,1
290,72,7,5.0,42,14.52,23.04,1
291,69,8,5.4,34,21.67,34.38,1
292,143,10,7.4,66,31.09,49.33,1
293,92,6,5.8,44,25.75,40.85,1
294,96,16,8.4,51,26.89,42.67,1
295,75,7,4.0,58,31.93,50.65,1
296,291,27,20.2,74,112.92,179.15,1
297,79,5,4.2,50,35.97,57.06,1
298,343,11,7.2,246,66.09,104.85,1
299,119,14,7.4,65,27.02,42.86,1
300,140,7,6.0,82,54.21,86.01,1
301,113,35,12.2,46,44.62,70.79,1
302,149,10,7.6,75,62.56,99.26,1
303,133,19,7.4,70,49.15,77.98,1
304,126,8,5.4,61,29.8,47.28,1
305,38,4,3.0,23,9.48,15.05,1
306,114,4,3.8,73,23.57,37.4,1
307,162,8,6.6,58,32.6,51.72,1
308,57,3,3.0,44,6.46,10.24,1
309,159,12,8.2,87,24.69,39.18,1
310,21,1,1.0,21,6.07,9.64,1
311,98,5,4.2,59,32.6,51.72,1
312,150,9,7.8,59,45.07,71.51,1
313,93,20,11.6,23,66.0,104.72,1
314,129,24,13.6,35,31.09,49.33,1
315,53,9,5.6,18,24.77,39.3,1
316,82,5,3.6,50,7.93,12.58,1
317,95,21,10.6,37,59.67,94.67,1
318,147,18,9.8,76,14.97,23.75,1
319,117,13,9.2,52,50.26,79.73,1
320,126,7,6.2,62,55.43,87.94,1
321,101,7,5.0,70,16.03,25.44,1
322,105,8,6.4,53,35.37,56.11,1
323,192,42,19.4,74,46.64,73.99,1
324,146,9,6.8,60,65.41,103.77,1
325,135,14,6.0,87,35.12,55.72,1
326,96,6,4.6,45,23.51,37.3,1
327,176,42,12.2,99,31.36,49.75,1
328,122,15,7.6,69,17.26,27.38,1
329,138,32,16.8,33,36.92,58.57,1
330,61,8,3.8,46,14.66,23.26,1
331,154,6,5.0,85,32.84,52.11,1
332,66,9,5.8,36,10.13,16.06,1
333,195,25,18.6,50,52.3,82.98,1
334,47,8,3.4,35,15.93,25.27,1
335,142,12,10.6,68,50.8,80.6,1
336,172,17,8.2,93,29.07,46.13,1
337,245,15,9.0,136,49.94,79.23,1
338,94,14,9.2,35,42.44,67.33,1
339,98,13,8.8,39,64.48,102.31,1
340,166,9,7.8,91,44.19,70.11,1
341,109,9,6.6,58,25.78,40.9,1
342,279,28,13.0,153,66.05,104.79,1
343,116,12,9.6,51,27.38,43.45,1
344,188,23,9.8,102,61.5,97.58,1
345,126,7,4.8,73,26.53,42.1,1
346,347,54,24.2,146,140.16,222.37,1
347,149,8,6.4,76,42.9,68.07,1
348,152,30,16.4,46,27.92,44.3,1
349,105,8,5.6,62,35.66,56.58,1
350,140,16,13.0,42,49.55,78.61,1
351,139,48,13.4,70,26.66,42.3,1
352,116,19,11.0,59,57.69,91.53,1
353,84,11,8.0,44,43.29,68.68,1
354,79,6,4.2,53,25.35,40.23,1
355,323,8,6.6,231,57.58,91.35,1
356,90,9,6.4,41,19.96,31.67,1
357,107,14,10.6,47,48.09,76.3,1
358,75,10,6.0,39,15.49,24.58,1
359,63,15,7.8,23,57.94,91.93,1
360,178,14,9.8,86,75.37,119.59,1
361,262,11,8.6,125,85.29,135.33,1
362,44,4,2.8,32,12.86,20.41,1
363,70,8,4.8,42,36.35,57.67,1
364,105,13,7.6,58,50.05,79.4,1
365,122,13,10.4,49,45.27,71.82,1
366,165,14,6.8,97,42.27,67.07,1
367,91,9,5.0,66,22.4,35.54,1
368,136,15,12.2,58,17.98,28.53,1
369,157,5,3.6,131,25.39,40.29,1
370,140,16,9.2,54,56.57,89.76,1
371,224,12,12.0,75,72.16,114.49,1
372,71,2,2.0,62,13.68,21.7,1
373,77,4,4.0,43,11.81,18.75,1
374,125,11,7.8,54,22.76,36.11,1
375,58,10,6.0,19,21.83,34.63,1
376,106,19,8.6,56,74.03,117.46,1
377,204,14,8.0,147,60.16,95.45,1
378,191,38,18.4,74,77.97,123.7,1
379,131,17,8.2,78,15.07,23.9,1
380,80,5,3.8,54,25.5,40.46,1
381,210,14,12.6,63,54.01,85.7,1
382,81,7,4.6,48,31.43,49.87,1
383,221,32,12.8,99,37.04,58.77,1
384,47,4,2.8,34,13.26,21.04,1
385,106,12,8.4,47,30.82,48.89,1
386,242,13,7.8,156,44.97,71.34,1
387,111,8,5.6,69,9.61,15.25,1
388,130,12,9.2,54,53.65,85.11,1
389,75,3,2.2,59,16.27,25.81,1
390,104,8,6.0,54,42.11,66.81,1
391,109,18,7.0,71,37.22,59.05,1
392,139,18,12.4,47,54.71,86.81,1
393,53,4,2.8,39,20.19,32.03,1
394,58,4,2.4,43,15.99,25.36,1
395,191,16,9.6,114,35.92,56.99,1
396,357,25,15.8,171,83.7,132.8,1
397,88,14,7.4,46,18.21,28.89,1
398,119,7,5.0,63,16.36,25.95,1
399,80,6,4.4,57,25.87,41.04,1
400,81,8,4.4,50,33.86,53.72,1
401,98,9,5.0,72,23.16,36.74,1
402,194,8,5.8,146,37.05,58.78,1
403,120,13,9.6,54,38.22,60.64,1
404,201,13,9.4,77,85.24,135.24,1
405,55,4,3.0,42,5.3,8.41,1
406,87,11,9.2,36,55.55,88.14,1
407,61,22,6.4,30,10.18,16.15,1
408,269,16,9.6,153,85.6,135.81,1
409,123,14,8.6,52,41.94,66.54,1
410,135,20,8.8,59,37.1,58.86,1
411,314,20,10.6,182,46.97,74.53,1
412,138,15,9.2,59,40.53,64.3,1
413,94,4,3.8,61,33.35,52.91,1
414,115,14,10.2,51,79.94,126.82,1
415,462,30,27.4,234,81.52,129.34,1
416,161,14,8.2,70,34.33,54.47,1
417,252,32,21.8,109,47.23,74.94,1
418,136,14,11.4,51,28.01,44.43,1
419,75,9,6.8,40,18.5,29.36,1
420,213,20,8.2,146,31.2,49.5,1
421,145,6,4.8,75,40.66,64.51,1
422,178,12,7.0,94,47.63,75.56,1
423,303,25,17.0,110,130.74,207.43,1
424,163,16,12.2,72,20.76,32.93,1
425,70,5,4.2,52,18.69,29.65,1
426,173,12,9.4,116,40.57,64.37,1
427,195,12,7.4,87,75.48,119.75,1
428,87,5,3.8,50,17.03,27.02,1
429,62,14,5.2,28,40.85,64.81,1
430,154,40,18.2,45,53.89,85.5,1
431,78,10,5.0,54,23.6,37.44,1
432,342,9,7.2,252,72.36,114.8,1
433,205,27,16.6,64,122.66,194.61,1
434,206,15,8.8,105,96.25,152.71,1
435,109,11,7.0,47,20.89,33.15,1
436,158,7,5.8,83,24.88,39.46,1
437,232,9,7.8,125,43.31,68.72,1
438,115,13,9.6,54,19.58,31.07,1
439,110,6,5.4,64,40.39,64.09,1
440,164,73,27.0,29,22.61,35.88,1
441,340,18,17.4,145,69.06,109.57,1
442,56,10,5.6,24,22.12,35.1,1
443,90,15,8.8,40,10.18,16.15,1
444,135,36,17.0,53,65.28,103.57,1
445,167,16,11.2,56,37.34,59.25,1
446,79,7,5.0,36,21.7,34.44,1
447,60,4,3.6,46,11.88,18.85,1
448,212,17,13.8,77,72.97,115.77,1
449,100,21,10.4,35,36.39,57.73,1
450,69,7,4.6,43,33.72,53.49,1
451,119,8,4.2,87,15.38,24.41,1
452,51,5,4.2,33,23.53,37.33,1
453,142,10,5.4,96,34.85,55.3,1
454,87,9,5.0,54,22.06,35.0,1
455,132,31,13.8,49,98.0,155.49,1
456,246,9,7.2,130,73.23,116.19,1
457,188,28,11.6,63,72.18,114.52,1
458,92,5,4.4,49,40.09,63.61,1
459,78,11,3.8,48,29.37,46.59,1
460,193,12,10.6,84,88.65,140.64,1
461,92,6,4.6,63,26.51,42.05,1
462,93,11,4.6,70,27.23,43.2,1
463,120,15,10.8,54,43.15,68.46,1
464,64,5,4.6,36,15.97,25.34,1
465,120,12,8.6,61,15.22,24.14,1
466,124,16,8.0,66,61.21,97.12,1
467,150,10,8.4,76,29.85,47.35,1
468,163,15,10.8,40,74.12,117.59,1
469,136,31,19.4,22,38.9,61.72,1
470,202,17,8.2,152,28.47,45.17,1
471,110,8,6.6,53,36.67,58.17,1
472,61,4,3.4,32,25.41,40.31,1
473,92,7,4.2,57,17.65,28.0,1
474,123,17,10.6,38,50.93,80.81,1
475,152,25,17.8,45,115.46,183.19,1
476,192,10,7.0,103,46.49,73.76,1
477,99,9,6.6,39,31.1,49.34,1
478,78,5,4.0,43,25.06,39.75,1
479,175,16,10.6,81,49.18,78.03,1
480,173,13,11.6,54,52.6,83.45,1
481,107,10,4.6,60,19.98,31.7,1
482,202,19,12.2,86,34.71,55.07,1
483,94,12,8.0,47,9.59,15.21,1
484,106,23,12.6,43,26.95,42.77,1
485,144,30,11.0,84,35.83,56.85,1
486,126,23,10.0,46,38.4,60.93,1
487,278,55,32.8,63,140.86,223.48,1
488,195,19,14.6,57,89.79,142.46,1
489,410,26,15.6,180,106.4,168.82,1
490,124,3,2.8,105,16.04,25.44,1
491,279,32,23.4,79,51.63,81.92,1
492,267,12,9.0,128,31.02,49.22,1
493,68,5,4.4,44,10.25,16.26,1
494,75,8,5.8,49,12.98,20.6,1
495,154,16,12.2,56,44.51,70.62,1
496,184,6,5.0,129,21.26,33.74,1
497,24,1,1.0,24,0.66,1.04,1
498,136,14,10.2,45,52.88,83.9,1
499,177,10,7.4,89,46.24,73.37,1
500,290,20,12.4,192,14.49,22.99,1
501,230,27,16.2,85,104.4,165.64,1
502,80,40,9.8,36,22.5,35.69,1
503,115,19,12.2,44,71.01,112.66,1
504,161,24,14.6,45,53.64,85.1,1
505,116,31,13.2,45,36.04,57.18,1
506,226,7,5.6,163,34.34,54.49,1
507,185,25,14.4,69,96.33,152.83,1
508,66,5,4.2,33,22.81,36.18,1
509,145,16,12.8,49,22.64,35.93,1
510,329,13,11.2,126,84.03,133.32,1
511,153,9,7.0,77,59.13,93.81,1
512,152,21,13.8,48,55.1,87.42,1
513,292,12,8.8,195,44.94,71.3,1
514,139,22,13.6,45,43.83,69.54,1
515,128,6,5.2,81,17.74,28.14,1
516,100,6,6.0,50,32.45,51.48,1
517,96,8,5.4,31,29.76,47.22,1
518,121,13,9.0,59,36.65,58.15,1
519,72,26,8.4,32,33.21,52.69,1
520,142,12,10.4,60,18.96,30.08,1
521,250,6,5.6,169,52.61,83.47,1
522,127,17,10.4,65,29.62,47.0,1
523,108,11,6.6,70,44.91,71.25,1
524,174,30,21.2,55,91.75,145.58,1
525,199,25,16.4,60,80.92,128.39,1
526,230,7,4.6,178,38.63,61.28,1
527,237,16,11.0,115,52.57,83.41,1
528,118,5,4.0,79,28.95,45.93,1
529,119,6,4.8,80,32.87,52.15,1
530,140,7,6.0,85,37.35,59.26,1
531,226,26,22.0,55,80.98,128.47,1
532,88,7,4.8,60,18.14,28.78,1
533,128,23,12.0,47,61.62,97.77,1
534,149,9,7.8,90,27.52,43.66,1
535,147,9,8.2,68,32.59,51.71,1
536,76,5,4.2,35,18.73,29.72,1
537,44,7,3.4,32,3.04,4.82,1
538,70,12,8.2,19,35.21,55.86,1
539,106,9,5.6,68,37.42,59.36,1
540,82,6,4.6,47,21.58,34.24,1
541,62,16,6.4,33,12.74,20.21,1
542,149,9,6.8,66,43.73,69.38,1
543,106,23,8.8,45,42.2,66.96,1
544,141,11,6.8,69,53.42,84.75,1
545,286,12,9.4,180,94.79,150.39,1
546,53,7,3.6,36,18.97,30.1,1
547,230,11,9.0,87,71.35,113.2,1
548,273,6,5.0,199,59.77,94.83,1
549,122,10,7.2,62,42.15,66.88,1
550,152,13,10.8,51,33.56,53.24,1
551,115,15,8.8,53,35.35,56.09,1
552,80,12,9.2,31,48.98,77.71,1
553,128,15,7.0,70,41.1,65.2,1
554,55,14,4.4,38,13.08,20.75,1
555,283,19,14.0,160,79.46,126.07,1
556,305,31,16.6,159,101.94,161.73,1
557,176,15,12.8,94,40.91,64.91,1
558,61,15,7.0,30,26.96,42.77,1
559,112,12,7.0,55,39.76,63.08,1
560,148,20,10.0,57,52.3,82.98,1
561,135,26,9.6,79,38.04,60.35,1
562,77,18,6.6,39,13.38,21.23,1
563,111,6,5.4,70,40.62,64.44,1
564,196,15,10.8,100,65.72,104.27,1
565,331,17,11.0,188,66.52,105.55,1
566,119,19,12.2,50,11.22,17.81,1
567,102,7,6.0,65,31.01,49.21,1
568,195,16,12.2,68,84.2,133.59,1
569,156,35,14.2,68,74.85,118.76,1
570,123,5,3.2,93,30.07,47.71,1
571,162,14,11.2,73,42.99,68.2,1
572,165,12,6.6,119,36.26,57.53,1
573,93,14,9.6,36,39.25,62.27,1
574,203,18,12.2,58,82.83,131.42,1
575,208,34,20.8,56,141.85,225.06,1
576,142,16,7.2,66,32.13,50.97,1
577,102,14,7.4,44,5.96,9.46,1
578,242,15,13.0,132,56.95,90.35,1
579,100,4,3.0,82,20.95,33.23,1
580,195,14,9.6,106,62.81,99.66,1
581,139,18,8.2,64,51.96,82.44,1
582,161,30,16.2,58,43.53,69.06,1
583,85,25,9.0,34,68.5,108.67,1
584,116,13,7.2,61,37.7,59.82,1
585,135,19,10.0,55,58.87,93.4,1
586,149,21,12.0,69,78.35,124.3,1
587,167,28,13.8,90,82.11,130.28,1
588,182,18,9.2,99,54.89,87.1,1
589,125,10,7.4,57,30.64,48.62,1
590,181,7,6.4,67,45.18,71.68,1
591,189,27,15.8,76,64.13,101.74,1
592,188,49,17.2,47,42.99,68.2,1
593,157,22,9.0,103,39.35,62.43,1
594,192,30,14.4,70,83.06,131.79,1
595,79,13,9.8,22,10.26,16.28,1
596,116,10,7.2,50,18.77,29.77,1
597,118,13,6.8,63,37.17,58.96,1
598,86,12,7.0,42,19.97,31.69,1
599,98,22,9.4,43,20.09,31.87,1
600,130,16,7.6,67,73.01,115.83,1
601,64,8,6.4,28,10.55,16.73,1
602,133,23,10.2,62,36.2,57.43,1
603,90,7,5.4,64,19.41,30.8,1
604,78,12,6.6,38,9.96,15.81,1
605,432,30,19.8,179,168.03,266.6,1
606,301,108,39.6,84,35.93,57.0,1
607,126,11,7.4,72,30.7,48.7,1
608,141,30,15.4,48,81.47,129.25,1
609,90,9,7.4,30,46.92,74.44,1
610,88,5,4.2,53,37.14,58.92,1
611,150,20,10.8,70,54.44,86.37,1
612,74,8,5.8,40,26.2,41.57,1
613,139,13,9.8,65,71.87,114.04,1
614,198,35,25.4,32,79.24,125.72,1
615,305,8,6.8,181,56.98,90.4,1
616,34,3,2.2,20,5.45,8.65,1
617,98,10,7.6,56,12.9,20.46,1
618,138,15,10.4,65,37.83,60.02,1
619,128,19,10.0,70,42.39,67.26,1
620,115,23,11.0,60,45.85,72.76,1
621,102,14,8.8,38,64.6,102.49,1
622,139,24,9.6,65,72.42,114.89,1
623,286,17,12.4,149,52.53,83.34,1
624,103,6,4.6,72,27.17,43.1,1
625,130,7,5.4,56,29.64,47.02,1
626,27,3,2.0,22,1.83,2.9,1
627,125,11,7.0,57,41.83,66.37,1
628,106,22,8.4,53,30.69,48.7,1
629,109,8,6.2,60,34.31,54.44,1
630,172,22,12.6,77,77.19,122.47,1
631,141,10,9.0,63,21.83,34.63,1
632,132,14,8.6,60,41.2,65.36,1
633,142,15,8.8,64,71.4,113.28,1
634,133,11,9.8,66,21.94,34.82,1
